matchId,time_sec,minute,blue_gold,red_gold,diff
KR_7776929477,420.156,7.0,27934,29683,-1749
KR_7776929477,480.173,8.0,32665,32212,453
KR_7776929477,540.205,9.0,35536,35908,-372
KR_7776929477,600.215,10.0,39290,39259,31
KR_7776929477,660.229,11.0,43120,42947,173
KR_7776929477,720.24,12.0,45655,46412,-757
KR_7776929477,780.252,13.0,48547,48961,-414
KR_7776929477,840.282,14.0,53057,51863,1194
KR_7776929477,900.3,15.0,55379,54872,507
KR_7776929477,960.321,16.01,60908,57676,3232
KR_7776929477,1020.322,17.01,63960,61410,2550
KR_7776929477,1080.347,18.01,67128,63743,3385
KR_7776929477,1117.019,18.62,69196,64992,4204
KR_7778200933,0.0,0.0,7000,7000,0
KR_7778200933,60.023,1.0,7378,7397,-19
KR_7778200933,120.045,2.0,10917,11093,-176
KR_7778200933,180.114,3.0,14360,14030,330
KR_7778200933,240.141,4.0,17835,17868,-33
KR_7778200933,300.165,5.0,20693,20373,320
KR_7778200933,360.182,6.0,23781,23859,-78
KR_7778200933,420.194,7.0,27714,26917,797
KR_7778200933,480.213,8.0,30718,30813,-95
KR_7778200933,540.219,9.0,33498,34268,-770
KR_7778200933,600.237,10.0,37000,37163,-163
KR_7778200933,660.247,11.0,39867,40246,-379
KR_7778200933,720.265,12.0,43736,43251,485
KR_7778200933,780.287,13.0,46553,47894,-1341
KR_7778200933,840.307,14.01,50100,50923,-823
KR_7778200933,900.339,15.01,53172,53912,-740
KR_7778200933,960.366,16.01,57600,57090,510
KR_7778200933,1020.388,17.01,60237,60879,-642
KR_7778200933,1080.409,18.01,63497,64151,-654
KR_7778200933,1140.418,19.01,66205,68179,-1974
KR_7778200933,1157.757,19.3,66793,70308,-3515
KR_7779584169,0.0,0.0,7000,7000,0
KR_7779584169,60.008,1.0,7408,7675,-267
KR_7779584169,120.031,2.0,10549,11023,-474
KR_7779584169,180.13,3.0,13794,14107,-313
KR_7779584169,240.134,4.0,17360,17308,52
KR_7779584169,300.161,5.0,20744,20590,154
KR_7779584169,360.181,6.0,24569,23435,1134
KR_7779584169,420.205,7.0,27399,27054,345
KR_7779584169,480.228,8.0,31299,30665,634
KR_7779584169,540.232,9.0,34650,35027,-377
KR_7779584169,600.253,10.0,37655,37989,-334
KR_7779584169,660.271,11.0,40608,42145,-1537
KR_7779584169,720.303,12.01,44023,45071,-1048
KR_7779584169,780.304,13.01,47308,48335,-1027
KR_7779584169,840.305,14.01,50744,51252,-508
KR_7779584169,900.328,15.01,53584,53693,-109
KR_7779584169,960.351,16.01,58782,56365,2417
KR_7779584169,1020.374,17.01,62172,60757,1415
KR_7779584169,1080.396,18.01,65600,62978,2622
KR_7779584169,1140.412,19.01,68185,65831,2354
KR_7779584169,1200.412,20.01,70312,69569,743
KR_7779584169,1260.441,21.01,73932,72245,1687
KR_7779584169,1320.468,22.01,79049,74557,4492
KR_7779584169,1323.307,22.06,79139,74647,4492
KR_7765671468,0.0,0.0,7000,7000,0
KR_7765671468,60.005,1.0,7675,7015,660
KR_7765671468,120.038,2.0,11321,10623,698
KR_7765671468,180.134,3.0,14706,14487,219
KR_7765671468,240.158,4.0,17822,17340,482
KR_7765671468,300.191,5.0,21266,21341,-75
KR_7765671468,360.22,6.0,24910,24153,757
KR_7765671468,420.224,7.0,28879,27976,903
KR_7765671468,480.242,8.0,32555,30944,1611
KR_7765671468,540.271,9.0,35903,35213,690
KR_7765671468,600.296,10.0,38907,39009,-102
KR_7765671468,660.31,11.01,43269,42001,1268
KR_7765671468,720.334,12.01,46030,47212,-1182
KR_7765671468,780.341,13.01,50025,49675,350
KR_7765671468,840.371,14.01,53809,53258,551
KR_7765671468,900.397,15.01,56710,56193,517
KR_7765671468,960.408,16.01,59717,59402,315
KR_7765671468,1020.439,17.01,62288,62219,69
KR_7765671468,1080.462,18.01,66716,64731,1985
KR_7765671468,1140.49,19.01,69839,68051,1788
KR_7765671468,1200.52,20.01,73497,71096,2401
KR_7765671468,1260.548,21.01,76476,75048,1428
KR_7765671468,1320.574,22.01,79667,78513,1154
KR_7765671468,1380.585,23.01,82429,81938,491
KR_7765671468,1440.599,24.01,85518,86615,-1097
KR_7765671468,1500.631,25.01,88721,89303,-582
KR_7765671468,1560.647,26.01,91663,92635,-972
KR_7765671468,1620.656,27.01,95457,96428,-971
KR_7765671468,1680.685,28.01,98224,101604,-3380
KR_7765671468,1740.707,29.01,102054,104048,-1994
KR_7765671468,1800.722,30.01,105097,108038,-2941
KR_7765671468,1801.891,30.03,105127,108068,-2941
KR_7775379417,0.0,0.0,7000,7000,0
KR_7775379417,60.031,1.0,7015,7015,0
KR_7775379417,120.045,2.0,9453,9341,112
KR_7775379417,180.062,3.0,11971,11930,41
KR_7775379417,240.068,4.0,15399,15627,-228
KR_7775379417,300.085,5.0,18861,20209,-1348
KR_7775379417,360.099,6.0,21969,23254,-1285
KR_7775379417,420.116,7.0,25276,26291,-1015
KR_7775379417,480.12,8.0,27788,29393,-1605
KR_7775379417,540.136,9.0,31662,32906,-1244
KR_7775379417,600.142,10.0,34551,36195,-1644
KR_7775379417,660.16,11.0,37999,40300,-2301
KR_7775379417,720.173,12.0,41363,44006,-2643
KR_7775379417,780.19,13.0,44465,47470,-3005
KR_7775379417,840.211,14.0,47161,50469,-3308
KR_7775379417,900.282,15.0,49524,53918,-4394
KR_7775379417,960.308,16.01,53239,57035,-3796
KR_7775379417,1020.322,17.01,56120,59931,-3811
KR_7775379417,1080.339,18.01,58895,63332,-4437
KR_7775379417,1140.351,19.01,61677,67311,-5634
KR_7775379417,1200.351,20.01,65279,70533,-5254
KR_7775379417,1260.38,21.01,67871,73410,-5539
KR_7775379417,1320.398,22.01,71199,78779,-7580
KR_7775379417,1346.685,22.44,72219,79879,-7660
KR_7770526168,0.0,0.0,7000,7000,0
KR_7770526168,60.03,1.0,7427,7015,412
KR_7770526168,120.054,2.0,10155,9293,862
KR_7770526168,180.11,3.0,14220,12820,1400
KR_7770526168,240.131,4.0,16741,15580,1161
KR_7770526168,300.141,5.0,20313,18548,1765
KR_7770526168,360.162,6.0,24227,23137,1090
KR_7770526168,420.166,7.0,27807,25875,1932
KR_7770526168,480.187,8.0,30857,29854,1003
KR_7770526168,540.189,9.0,34366,32813,1553
KR_7770526168,600.2,10.0,37979,37255,724
KR_7770526168,660.218,11.0,41390,39643,1747
KR_7770526168,720.228,12.0,45331,43696,1635
KR_7770526168,780.238,13.0,48488,46077,2411
KR_7770526168,840.253,14.0,52144,49720,2424
KR_7770526168,900.265,15.0,54985,51967,3018
KR_7770526168,960.282,16.0,59446,54633,4813
KR_7770526168,996.326,16.61,61439,56018,5421
KR_7773485740,0.0,0.0,7000,7000,0
KR_7773485740,60.009,1.0,7015,7689,-674
KR_7773485740,120.022,2.0,9624,10442,-818
KR_7773485740,180.098,3.0,13197,13358,-161
KR_7773485740,240.117,4.0,17012,16117,895
KR_7773485740,300.132,5.0,19763,19774,-11
KR_7773485740,360.158,6.0,23499,22301,1198
KR_7773485740,420.18,7.0,26569,25493,1076
KR_7773485740,480.201,8.0,29521,29430,91
KR_7773485740,540.23,9.0,32479,31805,674
KR_7773485740,600.26,10.0,36260,35410,850
KR_7773485740,660.279,11.0,39256,38647,609
KR_7773485740,720.287,12.0,42746,41321,1425
KR_7773485740,780.29,13.0,45297,44561,736
KR_7773485740,840.308,14.01,48520,46893,1627
KR_7773485740,900.33,15.01,50783,49599,1184
KR_7773485740,960.332,16.01,54209,55530,-1321
KR_7773485740,1020.337,17.01,56910,57822,-912
KR_7773485740,1080.366,18.01,59997,60807,-810
KR_7773485740,1140.367,19.01,62690,65242,-2552
KR_7773485740,1172.202,19.54,63927,67461,-3534
KR_7720205504,0.0,0.0,7000,7000,0
KR_7720205504,60.023,1.0,7808,7774,34
KR_7720205504,120.04,2.0,10652,10973,-321
KR_7720205504,180.137,3.0,13781,14615,-834
KR_7720205504,240.156,4.0,17475,18844,-1369
KR_7720205504,300.182,5.0,22109,22559,-450
KR_7720205504,360.211,6.0,25198,25324,-126
KR_7720205504,420.236,7.0,28329,30149,-1820
KR_7720205504,480.252,8.0,31582,32675,-1093
KR_7720205504,540.256,9.0,35471,35239,232
KR_7720205504,600.269,10.0,38854,38681,173
KR_7720205504,660.285,11.0,42117,43379,-1262
KR_7720205504,720.316,12.01,45060,48427,-3367
KR_7720205504,780.336,13.01,48450,51028,-2578
KR_7720205504,840.354,14.01,52061,53956,-1895
KR_7720205504,900.359,15.01,54948,57738,-2790
KR_7720205504,960.365,16.01,58991,61512,-2521
KR_7720205504,1020.381,17.01,61783,65390,-3607
KR_7720205504,1025.391,17.09,61933,65540,-3607
KR_7745717633,0.0,0.0,7000,7000,0
KR_7745717633,60.002,1.0,7015,7427,-412
KR_7745717633,120.029,2.0,9457,10307,-850
KR_7745717633,180.105,3.0,13214,13328,-114
KR_7745717633,240.13,4.0,15479,16911,-1432
KR_7745717633,300.13,5.0,18012,19221,-1209
KR_7745717633,360.15,6.0,21955,22901,-946
KR_7745717633,420.181,7.0,24694,25471,-777
KR_7745717633,480.209,8.0,28831,28974,-143
KR_7745717633,540.218,9.0,32038,32290,-252
KR_7745717633,600.234,10.0,35507,35195,312
KR_7745717633,660.265,11.0,38865,38094,771
KR_7745717633,720.269,12.0,43260,41845,1415
KR_7745717633,780.286,13.0,46294,45276,1018
KR_7745717633,840.312,14.01,49702,47994,1708
KR_7745717633,900.319,15.01,53253,51283,1970
KR_7745717633,960.343,16.01,56221,54594,1627
KR_7745717633,1020.361,17.01,60085,57643,2442
KR_7745717633,1080.372,18.01,63016,60997,2019
KR_7745717633,1140.374,19.01,65674,63953,1721
KR_7745717633,1200.383,20.01,69127,66626,2501
KR_7745717633,1260.405,21.01,72524,70664,1860
KR_7745717633,1320.429,22.01,75070,74362,708
KR_7745717633,1380.438,23.01,77532,77596,-64
KR_7745717633,1440.452,24.01,82171,80212,1959
KR_7745717633,1453.765,24.23,82626,80677,1949
KR_7778420181,0.0,0.0,7000,7000,0
KR_7778420181,60.011,1.0,7363,7625,-262
KR_7778420181,120.018,2.0,10680,10864,-184
KR_7778420181,180.106,3.0,13090,13345,-255
KR_7778420181,240.117,4.0,17171,16074,1097
KR_7778420181,300.12,5.0,20476,19998,478
KR_7778420181,360.151,6.0,24496,23615,881
KR_7778420181,420.155,7.0,27195,27320,-125
KR_7778420181,480.185,8.0,30609,30547,62
KR_7778420181,540.203,9.0,32920,35627,-2707
KR_7778420181,600.229,10.0,36158,37878,-1720
KR_7778420181,660.251,11.0,38929,40387,-1458
KR_7778420181,720.254,12.0,42439,43973,-1534
KR_7778420181,780.281,13.0,44970,47270,-2300
KR_7778420181,840.309,14.01,49056,49722,-666
KR_7778420181,900.336,15.01,52184,53464,-1280
KR_7778420181,960.343,16.01,55746,58103,-2357
KR_7778420181,1020.356,17.01,58148,60832,-2684
KR_7778420181,1080.384,18.01,61947,63213,-1266
KR_7778420181,1123.062,18.72,63476,66352,-2876
KR_7731642501,0.0,0.0,7000,7000,0
KR_7731642501,60.009,1.0,7775,7015,760
KR_7731642501,120.012,2.0,10373,9971,402
KR_7731642501,180.037,3.0,14059,13679,380
KR_7731642501,240.062,4.0,17844,18063,-219
KR_7731642501,300.145,5.0,21553,21214,339
KR_7731642501,360.171,6.0,25374,23865,1509
KR_7731642501,420.172,7.0,28434,27369,1065
KR_7731642501,480.184,8.0,31367,31439,-72
KR_7731642501,540.207,9.0,35958,34044,1914
KR_7731642501,600.238,10.0,40166,38971,1195
KR_7731642501,660.26,11.0,43106,42344,762
KR_7731642501,720.267,12.0,47388,46182,1206
KR_7731642501,780.295,13.0,51067,50249,818
KR_7731642501,840.303,14.01,54131,52497,1634
KR_7731642501,900.307,15.01,56711,55857,854
KR_7731642501,960.323,16.01,59707,60156,-449
KR_7731642501,1020.352,17.01,63695,62813,882
KR_7731642501,1080.356,18.01,66124,66788,-664
KR_7731642501,1088.43,18.14,66364,67381,-1017
KR_7734408185,0.0,0.0,7000,7000,0
KR_7734408185,60.018,1.0,7015,7015,0
KR_7734408185,120.025,2.0,9386,9337,49
KR_7734408185,180.109,3.0,13217,12846,371
KR_7734408185,240.119,4.0,16339,15134,1205
KR_7734408185,300.125,5.0,20160,19596,564
KR_7734408185,360.154,6.0,22533,22073,460
KR_7734408185,420.167,7.0,26196,26221,-25
KR_7734408185,480.186,8.0,29406,29615,-209
KR_7734408185,540.188,9.0,31910,31987,-77
KR_7734408185,600.207,10.0,35467,36385,-918
KR_7734408185,660.238,11.0,38235,38839,-604
KR_7734408185,720.261,12.0,41596,43768,-2172
KR_7734408185,780.274,13.0,45502,47627,-2125
KR_7734408185,840.292,14.0,48117,50436,-2319
KR_7734408185,900.308,15.01,50708,52820,-2112
KR_7734408185,960.34,16.01,53104,55568,-2464
KR_7734408185,1020.342,17.01,56708,59329,-2621
KR_7734408185,1080.362,18.01,59278,62096,-2818
KR_7734408185,1140.378,19.01,62087,65510,-3423
KR_7734408185,1200.389,20.01,65940,69328,-3388
KR_7734408185,1260.394,21.01,69340,72320,-2980
KR_7734408185,1320.424,22.01,71578,76209,-4631
KR_7734408185,1360.412,22.67,73423,78760,-5337
KR_7740200626,0.0,0.0,7000,7000,0
KR_7740200626,60.031,1.0,7427,7015,412
KR_7740200626,120.056,2.0,10978,10057,921
KR_7740200626,180.118,3.0,13670,13258,412
KR_7740200626,240.146,4.0,17358,17157,201
KR_7740200626,300.172,5.0,20417,20763,-346
KR_7740200626,360.199,6.0,22774,24530,-1756
KR_7740200626,420.221,7.0,27132,27984,-852
KR_7740200626,480.238,8.0,29354,31837,-2483
KR_7740200626,540.253,9.0,33285,35405,-2120
KR_7740200626,600.27,10.0,36186,39417,-3231
KR_7740200626,660.297,11.0,39364,42401,-3037
KR_7740200626,720.302,12.01,42848,45634,-2786
KR_7740200626,780.312,13.01,45823,47918,-2095
KR_7740200626,840.33,14.01,49501,51395,-1894
KR_7740200626,900.336,15.01,52594,54443,-1849
KR_7740200626,960.347,16.01,54906,57512,-2606
KR_7740200626,1020.371,17.01,59181,59697,-516
KR_7740200626,1080.397,18.01,62068,63721,-1653
KR_7740200626,1134.843,18.91,64852,67686,-2834
KR_7745948652,0.0,0.0,7000,7000,0
KR_7745948652,60.03,1.0,7015,7015,0
KR_7745948652,106.385,1.77,8902,9918,-1016
KR_7771373243,0.0,0.0,7000,7000,0
KR_7771373243,60.005,1.0,7015,7025,-10
KR_7771373243,120.009,2.0,10169,9972,197
KR_7771373243,180.033,3.0,12755,13487,-732
KR_7771373243,240.059,4.0,16918,16270,648
KR_7771373243,300.06,5.0,20204,19138,1066
KR_7771373243,360.089,6.0,23238,21994,1244
KR_7771373243,420.18,7.0,26592,25315,1277
KR_7771373243,480.208,8.0,29890,29661,229
KR_7771373243,540.222,9.0,32843,32918,-75
KR_7771373243,600.252,10.0,36969,36435,534
KR_7771373243,660.263,11.0,40548,40660,-112
KR_7771373243,720.288,12.0,43708,43366,342
KR_7771373243,780.309,13.01,46273,47048,-775
KR_7771373243,840.339,14.01,49694,50235,-541
KR_7771373243,900.362,15.01,53196,52722,474
KR_7771373243,960.372,16.01,57249,55159,2090
KR_7771373243,1020.404,17.01,60520,58156,2364
KR_7771373243,1080.426,18.01,63477,61945,1532
KR_7771373243,1105.848,18.43,65219,62720,2499
KR_7769195485,0.0,0.0,7000,7000,0
KR_7769195485,60.007,1.0,7477,7015,462
KR_7769195485,120.034,2.0,11585,10741,844
KR_7769195485,180.098,3.0,13957,13314,643
KR_7769195485,240.127,4.0,18059,15466,2593
